NODE_17279_length_969_cov_7.488043_g11916_i0	GO:0046872,GO:0004190,GO:0016485,GO:0016020,GO:0046873,GO:0030001,GO:0055085,GO:0016020,GO:0006270,GO:0046872,GO:0006811,GO:0016020,GO:0032007,GO:0019903,GO:0043666,GO:0003677,GO:0006383,GO:0005666,GO:0005219,GO:0006874,GO:0016020,GO:0000165
NODE_7660_length_1479_cov_69.846853_g4977_i0	GO:0004601,GO:0020037,GO:0006979
NODE_337912_length_165_cov_0.896552_g328707_i0	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
NODE_61603_length_441_cov_2.637755_g52512_i0	GO:0006511,GO:0007275,GO:0005737
NODE_67501_length_417_cov_3.682065_g58371_i0	GO:0005524
NODE_12591_length_1160_cov_133.787579_g2164_i2	GO:0003924,GO:0005525,GO:0003924,GO:0005525,GO:0003924,GO:0019001,GO:0031683,GO:0007186,GO:0005525,GO:0003723,GO:0003724,GO:0043531,GO:0005525,GO:0002949,GO:0003924,GO:0005525
NODE_7178_length_1526_cov_4.309411_g4659_i0	GO:0008373,GO:0006486
NODE_16765_length_987_cov_9.310235_g11533_i0	GO:0003700,GO:0006355
NODE_11332_length_1227_cov_3.594228_g7518_i0	GO:0008017,GO:0007010
NODE_4547_length_1838_cov_4.775852_g2854_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_3244_length_2092_cov_10.670582_g1392_i1	GO:0022857,GO:0055085
NODE_13709_length_1108_cov_3.605288_g9251_i0	GO:0005515,GO:0046872,GO:0045202
NODE_1066_length_2999_cov_1264.502373_g598_i0	GO:0005524,GO:0016887,GO:0003697,GO:0005524,GO:0006281,GO:0005524,GO:0016887,GO:0005515
NODE_3728_length_1985_cov_17.085227_g2314_i0	GO:0055085,GO:0016020,GO:0009847,GO:0016020,GO:0022857,GO:0055085,GO:0016020
NODE_73258_length_397_cov_2.488506_g64100_i0	GO:0004640,GO:0006568
NODE_9921_length_1309_cov_5.457937_g1177_i5	GO:0004970,GO:0016020
NODE_243226_length_194_cov_2.151724_g234021_i0	GO:0016020
NODE_16875_length_983_cov_11.955032_g11617_i0	GO:0003677,GO:0006338,GO:0005634
NODE_3610_length_2008_cov_7.816233_g2233_i0	GO:0035091,GO:0043130,GO:0035091,GO:0043130
NODE_306_length_4326_cov_6.980594_g130_i0	GO:0005515,GO:0005198,GO:0006886,GO:0016192,GO:0030117,GO:0005198,GO:0005515,GO:0006886,GO:0016192,GO:0030126
NODE_8992_length_1372_cov_18.746788_g5888_i0	GO:0007165,GO:0016020,GO:0016020,GO:0006886,GO:0016020,GO:0016020,GO:0016020
NODE_125852_length_283_cov_4.316239_g116650_i0	GO:0005524,GO:0004386
NODE_18771_length_923_cov_27.570938_g13054_i0	GO:0000287,GO:0004427,GO:0006796,GO:0005737,GO:0003677
NODE_238623_length_196_cov_2.476190_g229418_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_1363_length_2777_cov_87.235337_g504_i1	GO:0004672,GO:0005524,GO:0006468
NODE_37750_length_597_cov_2.041971_g29472_i0	GO:0005739
NODE_10336_length_1285_cov_2.242718_g6808_i0	GO:0005515
NODE_5425_length_1713_cov_5.784856_g3462_i0	GO:0003676,GO:0005524,GO:0005524,GO:0005524,GO:0003677,GO:0005524,GO:0016787
NODE_312706_length_170_cov_1.578512_g303501_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_153951_length_251_cov_1.415842_g144748_i0	GO:0004672,GO:0006468
NODE_2847_length_2195_cov_15.046598_g1730_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_24236_length_787_cov_18.165312_g17449_i0	GO:0003723,GO:0006355
NODE_48197_length_513_cov_3.271552_g39385_i0	GO:0008484,GO:0030145,GO:0070006
NODE_7778_length_1471_cov_14.286217_g5060_i0	GO:0044237
NODE_269995_length_184_cov_2.962963_g260790_i0	GO:0010333,GO:0016829,GO:0035091,GO:0043130
NODE_215686_length_208_cov_0.842767_g206481_i0	GO:0005515,GO:0005515
NODE_3505_length_2031_cov_8.859233_g2162_i0	GO:0006886,GO:0016192,GO:0008270,GO:0016832,GO:0005975,GO:0005739
NODE_256406_length_189_cov_2.664286_g247201_i0	GO:0000166,GO:0004814,GO:0005524,GO:0006420,GO:0005737
NODE_105197_length_317_cov_3.223881_g95997_i0	GO:0005509,GO:0015631,GO:0046785,GO:0005509,GO:0005509,GO:0005509
NODE_40411_length_572_cov_5.028681_g31962_i0	GO:0010098
NODE_111286_length_306_cov_2.494163_g102085_i0	GO:0005515,GO:0005515
NODE_23814_length_796_cov_22.302544_g3911_i9	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0022857,GO:0055085,GO:0016020
NODE_77423_length_384_cov_1.432836_g68252_i0	GO:0006629
NODE_188763_length_222_cov_1.780347_g179559_i0	GO:0000350
NODE_12271_length_1177_cov_13.066489_g264_i3	GO:0003677,GO:0005634,GO:0003677,GO:0005634
NODE_34897_length_626_cov_4.131716_g26852_i0	GO:0005515
NODE_381817_length_137_cov_4.136364_g372612_i0	GO:0043531
NODE_2703_length_2233_cov_15.936813_g1641_i0	GO:0008686,GO:0009231
NODE_173709_length_233_cov_2.260870_g164505_i0	GO:0004553,GO:0005975
NODE_4222_length_1894_cov_21.633604_g2646_i0	GO:0050525,GO:0052689
NODE_20431_length_875_cov_29.059322_g14327_i0	GO:0015078,GO:1902600,GO:0033177
NODE_18579_length_928_cov_6.769056_g12901_i0	GO:0016702,GO:0046872,GO:0016857
NODE_74838_length_392_cov_2.102041_g65673_i0	GO:0015743
NODE_54291_length_476_cov_6.512881_g45315_i0	GO:0016491
NODE_17098_length_975_cov_7.093952_g11782_i0	GO:0003700,GO:0006352,GO:0006355,GO:0003700,GO:0006352,GO:0006355,GO:0003700,GO:0006352,GO:0006355,GO:0003677,GO:0003700,GO:0016987,GO:0006352,GO:0006355,GO:0003677,GO:0006355
NODE_113455_length_302_cov_4.901186_g104253_i0	GO:0003677,GO:0030527
NODE_218808_length_206_cov_0.993631_g209603_i0	GO:0005515
NODE_111885_length_305_cov_2.718750_g102684_i0	GO:0022857,GO:0055085,GO:0016020
NODE_133550_length_273_cov_3.767857_g124348_i0	GO:0003677,GO:0003899,GO:0006351
NODE_112992_length_303_cov_3.070866_g103790_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_220889_length_204_cov_3.122581_g211684_i0	GO:0008270
NODE_106369_length_315_cov_2.330827_g97169_i0	GO:0004497,GO:0005506,GO:0016705,GO:0020037
NODE_161994_length_243_cov_2.680412_g152791_i0	GO:0008184,GO:0005975
NODE_23796_length_797_cov_3.105615_g17092_i0	GO:0008270
NODE_20501_length_874_cov_3.792727_g14379_i0	GO:0005524
NODE_8065_length_1448_cov_28.822016_g5253_i0	GO:0005524,GO:0016887,GO:0005524,GO:0003723,GO:0003724,GO:0043531,GO:0005524,GO:0004140,GO:0005524,GO:0015937,GO:0004127,GO:0005524,GO:0006139,GO:0002949,GO:0009378,GO:0006281,GO:0006310,GO:0005524,GO:0016301,GO:0005524,GO:0016887
NODE_187983_length_222_cov_3.982659_g178779_i0	GO:0005524,GO:0016887,GO:0003677,GO:0003678,GO:0005524,GO:0006260,GO:0003723,GO:0003724,GO:0005524,GO:0005525,GO:0017111
NODE_19846_length_891_cov_16.123515_g1287_i6	GO:0015074,GO:0015074
NODE_289842_length_177_cov_3.289062_g280637_i0	GO:0048544
NODE_249548_length_192_cov_1.090909_g240343_i0	GO:0008270,GO:0005634
NODE_62934_length_435_cov_5.585492_g53828_i0	GO:0004553,GO:0071704
NODE_4_length_39281_cov_14023.309518_g0_i3	GO:0015979,GO:0009579,GO:0016020
NODE_14391_length_1077_cov_70.004864_g9751_i0	GO:0006629
NODE_199190_length_215_cov_0.927711_g189986_i0	GO:0005515
NODE_122932_length_288_cov_1.368201_g113730_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_39747_length_578_cov_3.415879_g31345_i0	GO:0005524,GO:0016887,GO:0005524,GO:0043531,GO:0007165,GO:0005524,GO:0007165
NODE_8430_length_1418_cov_8.601169_g2428_i3	GO:0004672,GO:0005524,GO:0006468,GO:0046961,GO:1902600,GO:0033179,GO:0004672,GO:0006468,GO:0006606
NODE_88033_length_354_cov_6.596721_g78843_i0	GO:0048544,GO:0004888,GO:0016020
NODE_7744_length_1474_cov_3.782456_g5033_i0	GO:0035091,GO:0043130,GO:0035091,GO:0043130
NODE_5030_length_1769_cov_63.897674_g3185_i0	GO:0046872,GO:0005515,GO:0004408,GO:0005739,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0061630
NODE_285975_length_179_cov_1.484615_g276770_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_44841_length_536_cov_7.147844_g36154_i0	GO:0003735,GO:0006412,GO:0005840
NODE_100013_length_327_cov_3.431655_g90815_i0	GO:0008146
NODE_44200_length_541_cov_6.575203_g35541_i0	GO:0005743,GO:0005751
NODE_4162_length_1903_cov_14.364078_g2608_i0	GO:0000287,GO:0004743,GO:0030955,GO:0006096,GO:0008703,GO:0009231
NODE_109735_length_309_cov_1.873077_g100534_i0	GO:0003676,GO:0008270,GO:0016818
NODE_4529_length_1841_cov_24.780134_g2101_i2	GO:0003676,GO:0005524,GO:0005096,GO:0003677,GO:0005524,GO:0016787
NODE_327_length_4239_cov_20.648449_g144_i0	GO:0022857,GO:0055085,GO:0016020,GO:0055085,GO:0016020
NODE_108703_length_311_cov_1.606870_g99503_i0	GO:0005525
NODE_53829_length_479_cov_2.718605_g44865_i0	GO:0004674,GO:0016020
NODE_43872_length_544_cov_2.513131_g35226_i0	GO:0003924,GO:0005525,GO:0005515,GO:0005525
NODE_15718_length_1025_cov_2.564549_g10747_i0	GO:0005247,GO:0006821,GO:0055085,GO:0016020
NODE_8223_length_1435_cov_6.632035_g5357_i0	GO:0005576,GO:0003723,GO:0003724,GO:0005524,GO:0008270,GO:0000184,GO:0005737
NODE_36060_length_614_cov_1.927434_g27920_i0	GO:0005085
NODE_287263_length_178_cov_2.821705_g278058_i0	GO:0005515,GO:0005515
NODE_351654_length_162_cov_1.840708_g342449_i0	GO:0015074
NODE_319103_length_168_cov_3.058824_g309898_i0	GO:0005337,GO:1901642,GO:0016020
NODE_34669_length_629_cov_3.705172_g26645_i0	GO:0005515
NODE_286345_length_179_cov_0.992308_g277140_i0	GO:0003676,GO:0004386,GO:0005524,GO:0016818,GO:0006139
NODE_33824_length_639_cov_2.515254_g25883_i0	GO:0005546,GO:0006887,GO:0000145
NODE_42036_length_558_cov_4.630648_g33492_i0	GO:0016192,GO:0030008,GO:0006888
NODE_64024_length_431_cov_2.586387_g54911_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_2288_length_2356_cov_10.045514_g1387_i0	GO:0003723,GO:0003723,GO:0003723,GO:0005743
NODE_175758_length_231_cov_3.961538_g166554_i0	GO:0016020
NODE_28947_length_705_cov_4.823171_g21523_i0	GO:0016758,GO:0006486,GO:0016020,GO:0016757,GO:0016020
NODE_32261_length_659_cov_2.596721_g24475_i0	GO:0003777,GO:0005524,GO:0008017,GO:0007018
NODE_360065_length_159_cov_2.181818_g350860_i0	GO:0005515,GO:0005515
NODE_137808_length_268_cov_2.940639_g128605_i0	GO:0006270,GO:0006886,GO:0005741,GO:0060271,GO:0060294,GO:0001534,GO:0003677,GO:0008134,GO:0006355,GO:0005730,GO:0008270,GO:0005634
NODE_111550_length_306_cov_1.073930_g102349_i0	GO:0003677,GO:0006355
NODE_18528_length_929_cov_426.992045_g12868_i0	GO:0015979,GO:0009522,GO:0009538
NODE_8322_length_1426_cov_13.734931_g5427_i0	GO:0003924,GO:0005525,GO:0003924,GO:0005525,GO:0003924,GO:0005525,GO:0005525,GO:0003924,GO:0005525,GO:0005525
NODE_326528_length_167_cov_1.389831_g317323_i0	GO:0005524,GO:0016787
NODE_8349_length_1425_cov_4.066860_g5449_i0	GO:0006355,GO:0070176
NODE_5651_length_1686_cov_6.578497_g3620_i0	GO:0003677,GO:0006260
NODE_332735_length_166_cov_0.888889_g323530_i0	GO:0008430
NODE_99010_length_329_cov_4.007143_g89813_i0	GO:0004379
NODE_234618_length_198_cov_3.020134_g225413_i0	GO:0051539
NODE_113116_length_303_cov_2.456693_g103914_i0	GO:0016787,GO:0006355,GO:0005634,GO:0005737
NODE_85025_length_362_cov_3.079872_g75836_i0	GO:0004474,GO:0006097
NODE_52051_length_489_cov_2.559091_g43129_i0	GO:0003677,GO:0003700,GO:0006355,GO:0043565,GO:0006355,GO:0003677,GO:0006355,GO:0008017,GO:0042289,GO:0006886,GO:0006955,GO:0019882,GO:0016020
NODE_97603_length_332_cov_3.618375_g88407_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_314919_length_169_cov_2.166667_g305714_i0	GO:0015074
NODE_2964_length_2168_cov_5.230297_g1804_i0	GO:0046872,GO:0008270,GO:0008270,GO:0061630,GO:0097602,GO:0031145,GO:0005680
NODE_21474_length_850_cov_7.438202_g7198_i2	GO:0005524,GO:0016887,GO:0005524,GO:0005524,GO:0016301,GO:0043531,GO:0005524,GO:0005524,GO:0017111,GO:0016887,GO:0006302
NODE_288329_length_178_cov_1.627907_g279124_i0	GO:0008236,GO:0006508
NODE_4438_length_1858_cov_8.636816_g2784_i0	GO:0003700,GO:0006355
NODE_32188_length_660_cov_2.659574_g24407_i0	GO:0005515,GO:0006355,GO:0016881,GO:0009058
NODE_23226_length_809_cov_73.668421_g16628_i0	GO:0009507
NODE_50359_length_499_cov_5.546667_g41478_i0	GO:0008194
NODE_121383_length_290_cov_2.269710_g112181_i0	GO:0005542,GO:0016740
NODE_119178_length_293_cov_3.270492_g109976_i0	GO:0003924,GO:0005525
NODE_6525_length_1589_cov_15.842208_g4218_i0	GO:0016616,GO:0051287,GO:0050661,GO:0016616,GO:0051287,GO:0016616,GO:0051287
NODE_32804_length_652_cov_2.577114_g24965_i0	GO:0006260,GO:0070206
NODE_9098_length_1365_cov_5.244681_g5964_i0	GO:0046872,GO:0046935,GO:0005944,GO:0008270,GO:0008270,GO:0061630
NODE_23272_length_809_cov_2.555263_g16662_i0	GO:0016887,GO:0006302
NODE_196391_length_216_cov_4.622754_g187187_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_22848_length_818_cov_5.518856_g2995_i1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
NODE_67168_length_418_cov_6.018970_g58040_i0	GO:0042254,GO:0005634
NODE_52943_length_484_cov_1.921839_g44001_i0	GO:0004222,GO:0006508
NODE_6098_length_1634_cov_4.491483_g3916_i0	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
NODE_251373_length_191_cov_1.985915_g242168_i0	GO:0016758
NODE_278396_length_181_cov_3.151515_g269191_i0	GO:0005524
NODE_29330_length_699_cov_6.955385_g21854_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_231521_length_200_cov_1.291391_g222316_i0	GO:0016788,GO:0016020
NODE_101786_length_324_cov_1.643636_g92587_i0	GO:0005515,GO:0005515,GO:0005515
NODE_25712_length_760_cov_3.652602_g18701_i0	GO:0055085,GO:0016020,GO:0045227,GO:0016020
NODE_111975_length_305_cov_2.261719_g102774_i0	GO:0004814,GO:0005524,GO:0006420
NODE_8448_length_1417_cov_4.893275_g5511_i0	GO:0046872
NODE_1367_length_2773_cov_7.266887_g787_i0	GO:0016614,GO:0050660,GO:0005092,GO:0007264,GO:0016491,GO:0071949,GO:0016616,GO:0051287,GO:0016614,GO:0016491
NODE_5179_length_1746_cov_4.996464_g3299_i0	GO:0005515
NODE_143104_length_262_cov_2.643192_g133901_i0	GO:0000398,GO:0039693
NODE_63286_length_434_cov_2.602597_g54176_i0	GO:0015276,GO:0016020
NODE_14098_length_1090_cov_18.317003_g9533_i0	GO:0005515
NODE_363607_length_157_cov_2.416667_g354402_i0	GO:0006355,GO:0009584
NODE_147701_length_257_cov_2.658654_g138498_i0	GO:0005484,GO:0006890
NODE_601_length_3572_cov_8.341470_g317_i0	GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0000166,GO:0004824,GO:0005524,GO:0006430,GO:0005737,GO:0004812,GO:0006418,GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0002161,GO:0006418
NODE_42415_length_555_cov_5.693676_g33836_i0	GO:0005515
NODE_61192_length_443_cov_1.893401_g52104_i0	GO:0003924,GO:0008053,GO:0005741,GO:0016020,GO:0006260,GO:0016020,GO:0007030,GO:0008134,GO:0042803,GO:0070840
NODE_48022_length_514_cov_4.636559_g39216_i0	GO:0004252,GO:0016020
NODE_13757_length_1105_cov_166.189394_g9286_i0	GO:0016020,GO:0015979,GO:0009522,GO:0009538
NODE_319374_length_168_cov_2.621849_g310169_i0	GO:0003824
NODE_16320_length_1002_cov_425425.526758_g1314_i3	GO:0045156,GO:0009772,GO:0019684
NODE_79227_length_378_cov_4.264438_g70051_i0	GO:0016746
NODE_13708_length_1108_cov_4.797923_g9250_i0	GO:0006886,GO:0016192,GO:0030117,GO:0005515,GO:1902600,GO:0000221
NODE_301218_length_173_cov_4.612903_g292013_i0	GO:0004553,GO:0005975
NODE_13107_length_1135_cov_49.355433_g8807_i0	GO:0009733
NODE_2158_length_2408_cov_8.439593_g1298_i0	GO:0046872,GO:0003676,GO:0008270,GO:0003723,GO:0008270,GO:0004842,GO:0016567,GO:0008270,GO:0008270,GO:0008270,GO:0061630
NODE_4638_length_1824_cov_5.106479_g2918_i0	GO:0003723,GO:0003723,GO:0003723
NODE_49462_length_505_cov_3.708333_g40608_i0	GO:0008168,GO:0008168,GO:0032259,GO:0008168,GO:0106370,GO:0008168
NODE_58275_length_456_cov_3.272727_g49230_i0	GO:0003723
NODE_2051_length_2445_cov_73.910684_g1231_i0	GO:0005524,GO:0140662,GO:0016787,GO:0016301,GO:0005975
NODE_261522_length_187_cov_3.028986_g252317_i0	GO:0005515,GO:0005515
NODE_106753_length_314_cov_3.230189_g97553_i0	GO:0005507
NODE_13043_length_1138_cov_17.980716_g8615_i1	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_2305_length_2349_cov_7.208696_g1399_i0	GO:0005515
NODE_232986_length_199_cov_2.080000_g223781_i0	GO:0003700,GO:0043565,GO:0006355
NODE_347069_length_163_cov_1.596491_g337864_i0	GO:0005515,GO:0005515,GO:0005515
NODE_122283_length_289_cov_0.966667_g113081_i0	GO:0000160
NODE_268817_length_185_cov_1.529412_g259612_i0	GO:0004672,GO:0005524,GO:0006468
NODE_5982_length_1646_cov_108.512210_g3838_i0	GO:0070569
NODE_327488_length_167_cov_0.881356_g318283_i0	GO:0004519,GO:0004519
NODE_10108_length_1297_cov_16.619391_g6654_i0	GO:0003729,GO:0006378,GO:0005849
NODE_314592_length_169_cov_2.575000_g305387_i0	GO:0016760,GO:0030244,GO:0016020
NODE_317450_length_169_cov_0.866667_g308245_i0	GO:0051015,GO:0007155
NODE_11518_length_1217_cov_20.839041_g7651_i0	GO:0000166
NODE_162339_length_243_cov_1.690722_g153136_i0	GO:0016624,GO:0031469
NODE_6585_length_1584_cov_3.685342_g4262_i0	GO:0035091,GO:0003677,GO:0003678,GO:0005524,GO:0016818
NODE_76931_length_385_cov_3.229167_g67763_i0	GO:0016192
NODE_126493_length_282_cov_6.540773_g117291_i0	GO:0003824,GO:0005992
NODE_1126_length_2954_cov_5.266437_g642_i0	GO:0017056,GO:0006913,GO:0005643
NODE_19121_length_912_cov_7.035921_g2823_i1	GO:0008168,GO:0008168,GO:0032259,GO:0008168,GO:0008168,GO:0008168
NODE_29832_length_692_cov_3.516330_g22316_i0	GO:0016409
NODE_231949_length_199_cov_4.506667_g222744_i0	GO:0000398
NODE_45038_length_535_cov_2.829218_g36345_i0	GO:0005515,GO:0003723,GO:0003746,GO:0005525,GO:0001514,GO:0005737,GO:0005515
NODE_1004_length_3066_cov_15.549221_g554_i0	GO:0005515
NODE_553_length_3648_cov_22.921923_g288_i0	GO:0008236,GO:0006508,GO:0016787,GO:0016787,GO:0016787
NODE_23330_length_807_cov_14.427441_g2691_i2	GO:0009976
NODE_7133_length_1529_cov_11.564189_g4629_i0	GO:0016740
NODE_14370_length_1078_cov_5.799806_g8815_i1	GO:0015074,GO:0015074,GO:0006915
NODE_152683_length_252_cov_2.039409_g143480_i0	GO:0005509,GO:0005509,GO:0005509,GO:0005509
NODE_108187_length_312_cov_1.547529_g98987_i0	GO:0003676,GO:0005524
NODE_90206_length_349_cov_3.286667_g81013_i0	GO:0003735,GO:0006412,GO:0005840
NODE_62715_length_436_cov_4.410853_g53612_i0	GO:0005515,GO:0005515
NODE_327420_length_167_cov_0.881356_g318215_i0	GO:0004185,GO:0006508
NODE_10124_length_1296_cov_31.798717_g6669_i0	GO:0015986,GO:0000276
NODE_1503_length_2697_cov_6.198263_g877_i0	GO:0004672,GO:0005524,GO:0006468,GO:0005515,GO:0004672,GO:0006468
NODE_18802_length_922_cov_6.225659_g10684_i1	GO:0008270
NODE_126931_length_282_cov_2.218884_g117729_i0	GO:0008270
NODE_253906_length_190_cov_2.212766_g244701_i0	GO:0005515,GO:0005515
NODE_6054_length_1638_cov_6.171177_g3881_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_23457_length_805_cov_2.152116_g16808_i0	GO:0004329,GO:0005524
NODE_202281_length_213_cov_1.079268_g193076_i0	GO:0000160
NODE_285487_length_179_cov_1.600000_g276282_i0	GO:0005524,GO:0016887,GO:0051082,GO:0140662,GO:0006457,GO:0032418
NODE_2839_length_2197_cov_13.806797_g1724_i0	GO:0004497,GO:0005506,GO:0016705,GO:0020037
NODE_39434_length_581_cov_3.135338_g31051_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_145503_length_259_cov_4.533333_g136300_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_34592_length_630_cov_2.795181_g26577_i0	GO:0010215,GO:0016020
NODE_3115_length_2126_cov_6.086663_g1899_i0	GO:0003824,GO:0005992,GO:0003824,GO:0005992
NODE_72233_length_400_cov_4.356125_g63079_i0	GO:0005515
NODE_56058_length_467_cov_3.502392_g47055_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_134980_length_272_cov_1.035874_g125777_i0	GO:0009733
NODE_18281_length_937_cov_588.023649_g12679_i0	GO:0005515
NODE_22064_length_835_cov_9.442748_g15657_i0	GO:0003723
NODE_8996_length_1372_cov_8.134543_g5891_i0	GO:0048193,GO:0016020
NODE_34386_length_632_cov_5.089194_g26386_i0	GO:0005975
NODE_76572_length_386_cov_3.679525_g67405_i0	GO:0003968
NODE_86898_length_357_cov_3.464286_g77708_i0	GO:0004672,GO:0006468
NODE_132900_length_274_cov_3.244444_g123698_i0	GO:0004650,GO:0005975
NODE_27315_length_732_cov_19.711567_g3266_i6	GO:0016491,GO:0043546,GO:0006511
NODE_10806_length_1256_cov_4.136703_g3559_i2	GO:0005515,GO:0005515
NODE_25424_length_765_cov_4.977654_g18441_i0	GO:0016151,GO:0051604,GO:0061630
NODE_41763_length_561_cov_2.408203_g33229_i0	GO:0048544,GO:0009986,GO:0016020
NODE_283325_length_180_cov_1.190840_g274120_i0	GO:0004129,GO:0020037,GO:0009060,GO:0016020
NODE_28124_length_719_cov_3.667164_g20814_i0	GO:0003682
NODE_1483_length_2704_cov_26.734463_g172_i1	GO:0003676,GO:0008270
NODE_12063_length_1188_cov_4.323090_g8050_i0	GO:0003843,GO:0006075,GO:0000148,GO:0016020,GO:0005198,GO:0019028
NODE_29756_length_693_cov_7.465839_g17803_i1	GO:0003677
NODE_17567_length_959_cov_5.945055_g12131_i0	GO:0034314,GO:0005856,GO:0005885
NODE_6571_length_1585_cov_8.508464_g4251_i0	GO:0003677,GO:0003917,GO:0006265
NODE_154845_length_250_cov_1.830846_g145642_i0	GO:0005524
NODE_73146_length_397_cov_4.017241_g63988_i0	GO:0006886,GO:0016020,GO:0007131,GO:0000794,GO:0006891,GO:0017119
NODE_136709_length_269_cov_6.168182_g127506_i0	GO:0005524,GO:0016787
NODE_51322_length_493_cov_3.335586_g42419_i0	GO:0001522,GO:0042254,GO:0003743
NODE_180674_length_228_cov_1.055866_g171470_i0	GO:0005515
NODE_67841_length_416_cov_2.607629_g58707_i0	GO:0005515,GO:0005515,GO:0005515
NODE_7179_length_1525_cov_48.738482_g4660_i0	GO:0008168,GO:0008168,GO:0032259,GO:0008168,GO:0008168,GO:0008168,GO:0008168
NODE_14904_length_1057_cov_3.153770_g10126_i0	GO:0046872,GO:0008270,GO:0008270,GO:0008270,GO:0061630,GO:0097602,GO:0031145,GO:0005680
NODE_52317_length_487_cov_4.116438_g43385_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_72917_length_398_cov_2.825215_g63759_i0	GO:0003677,GO:0006275
NODE_153155_length_251_cov_4.044554_g143952_i0	GO:0003677,GO:0008270
NODE_167758_length_238_cov_2.412698_g158555_i0	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
NODE_57293_length_461_cov_2.468447_g48260_i0	GO:0003333
NODE_76849_length_385_cov_5.354167_g67681_i0	GO:0005515
NODE_8861_length_1383_cov_26.087706_g5801_i0	GO:0009555
NODE_13119_length_1135_cov_4.078269_g8816_i0	GO:0016760,GO:0030244,GO:0016020
NODE_117034_length_297_cov_0.995968_g107832_i0	GO:0016151,GO:0051604,GO:0061630
NODE_269175_length_185_cov_1.147059_g259970_i0	GO:0030170,GO:0009058
NODE_14752_length_1063_cov_2.447732_g10013_i0	GO:0003676,GO:0005524,GO:0016020,GO:0005524,GO:0003677,GO:0005524,GO:0016787,GO:0038023,GO:0046649,GO:0009986,GO:0016020
NODE_291947_length_177_cov_1.218750_g282742_i0	GO:0015074
NODE_154162_length_250_cov_4.646766_g144959_i0	GO:0004497,GO:0005506,GO:0016705,GO:0020037
NODE_262083_length_187_cov_2.260870_g252878_i0	GO:0004329,GO:0005524
NODE_309600_length_171_cov_1.516393_g300395_i0	GO:0017119
NODE_35134_length_623_cov_13.466899_g27066_i0	GO:0003677,GO:0003899,GO:0006351,GO:0046872
NODE_372500_length_152_cov_4.038835_g363295_i0	GO:0004497,GO:0005506,GO:0016705,GO:0020037
NODE_21155_length_858_cov_33.210136_g1477_i1	GO:0004518
NODE_46569_length_524_cov_3.768421_g37815_i0	GO:0005515,GO:0005515,GO:0005515
NODE_255919_length_189_cov_3.714286_g246714_i0	GO:0004129,GO:0020037,GO:0009060,GO:0016020
NODE_5183_length_1745_cov_8.588443_g3302_i0	GO:0046872,GO:0008270,GO:0008270,GO:0061630,GO:0097602,GO:0031145,GO:0005680
NODE_20866_length_865_cov_4.908088_g14666_i0	GO:0005515,GO:0005515
NODE_281_length_4472_cov_14.224282_g119_i0	GO:0005524,GO:0140658,GO:0003676,GO:0005524,GO:0003677,GO:0005524,GO:0016787,GO:0003677,GO:0006338,GO:0003677,GO:0006338,GO:0005634,GO:0016575,GO:0070823
NODE_66280_length_422_cov_2.329759_g57156_i0	GO:0016020
NODE_128074_length_280_cov_3.792208_g118872_i0	GO:0003723,GO:0009982,GO:0001522,GO:0009451
NODE_14177_length_1087_cov_3.272640_g9589_i0	GO:0016409
NODE_73880_length_395_cov_2.320809_g64720_i0	GO:0015074
NODE_378740_length_143_cov_4.829787_g369535_i0	GO:0005739
NODE_33496_length_643_cov_3.471380_g25585_i0	GO:0005515,GO:0005515
